	0	1	2	3	4	5	6	7	8	9
0	lemma	bet_1	bet_2	cosine	onto	frame	score	main_sense	figurative	label
84	afvise	1.a	2.a	0.40609806776046753	0	1	1	0	1	1
85	afvise	1.a	2.b	0.45782631635665894	0	0	6	0	0	1
86	afvise	2	2.a	0.5246478617191315	0	0	6	1	1	0
87	afvise	2	2.b	0.39032793045043945	0	0	1	1	0	0
88	afvise	2.a	2.b	0.47290652990341187	0	0	7	1	1	0
89	afvisning	1	1.a	0.5453102290630341	0	0	4	1	0	0
90	afvisning	1	2	0.3518241047859192	0	0	2	0	0	1
91	afvisning	1	2.a	0.330812931060791	0	0	3	0	1	1
92	afvisning	1.a	2	0.6286813616752625	0	0	2	0	0	1
93	afvisning	1.a	2.a	0.37490856647491455	0	0	1	0	1	1
94	afvisning	2	2.a	0.46574002504348755	0	0	1	1	1	0
95	agent	1	2	0.42545557022094727	3	0	1	0	0	1
96	agent	1	2.a	0.4474788308143616	3	0	2	0	0	1
97	agent	1	2.b	0.3125436305999756	3	0	3	0	0	1
98	agent	1	4	0.5688363015651703	0	0	1	0	0	1
99	agent	2	2.a	0.2621932625770569	3	0	1	1	0	0
100	agent	2	2.b	0.3220865726470947	3	0	2	1	0	0
101	agent	2	4	0.5373488962650299	0	0	0	0	0	1
102	agent	2.a	2.b	0.36153149604797363	3	0	1	1	0	0
103	agent	2.a	4	0.6803703308105469	0	0	1	0	0	1
104	agent	2.b	4	0.5885125398635864	0	0	2	0	0	1
105	aggressiv	1	1.a	0.2709956169128418	0	0	0	1	0	0
106	agt	1	2	0.7647249102592468	1	0	1	0	0	1
107	akademi	1	1.a	0.3921525478363037	5	0	0	1	0	0
108	akademi	1	2	0.5302108824253082	4	0	2	0	0	1
109	akademi	1.a	2	0.4818808436393738	4	0	2	0	0	1
110	akademisk	1	1.a	0.3632344603538513	0	0	2	1	1	1
111	akavet	1	1.a	0.5745030045509338	0	0	1	1	1	0
112	akkord	1	1.a	0.44747382402420044	0	0	2	1	0	0
113	akkord	1	3	0.8726505488157272	0	0	0	0	0	1
114	akkord	1.a	3	0.9548155628144741	0	0	2	0	0	1
115	akse	1	2	0.3402191996574402	3	0	3	0	0	1
116	akse	1	2.a	0.5586822330951691	3	0	4	0	0	1
117	akse	2	2.a	0.37434160709381104	3	0	1	1	0	0
118	akt	1	1.a	0.3617357611656189	0	0	4	1	1	1
119	akt	1	2	0.5523566007614136	0	0	2	0	0	1
