	0	1	2	3	4	5	6	7	8	9
209	ansvarlig	1	2	0.4484705924987793	0	0	12	0	0	1
210	ansvarlig	1	2.a	0.5071400105953217	0	0	13	0	0	1
211	ansvarlig	2	2.a	0.6862351596355438	0	0	1	1	0	0
212	ansætte	1	2	0.517658531665802	0	0	6	0	0	1
213	ansættelse	1	2	0.7287637293338776	0	0	7	0	0	1
214	ansøgning	1	1.a	0.30696743726730347	0	0	10	1	0	1
215	antagelse	1	2	0.738275945186615	0	0	1	0	0	1
216	antagelse	1	2.a	0.5425554811954498	0	0	2	0	0	1
217	antagelse	1	3	0.3719460368156433	0	0	2	0	0	1
218	antagelse	2	2.a	0.8211623728275299	0	0	1	1	0	0
219	antagelse	2	3	0.7688813507556915	0	0	1	0	0	1
220	antagelse	2.a	3	0.5382298827171326	0	0	0	0	0	1
221	antal	1	1.a	0.2769498825073242	2	0	23	1	0	0
222	apati	1	1.a	0.5086473226547241	1	0	0	1	0	0
223	apparat	1	2	0.5166413187980652	0	0	2	0	0	1
224	apparat	1	2.a	0.44105255603790283	0	0	7	0	0	1
225	apparat	2	2.a	0.41858893632888794	0	0	9	1	0	0
226	appel	1	2	0.5166279077529907	0	0	0	0	0	1
227	appel	1	2.a	0.5296789705753326	0	0	4	0	0	1
228	appel	1	3	0.4626225233078003	0	0	3	0	0	1
229	appel	2	2.a	0.551403671503067	0	0	4	1	0	0
230	appel	2	3	0.6913159787654877	0	0	3	0	0	1
231	appel	2.a	3	0.6557335257530212	0	0	1	0	0	1
232	appendiks	1	1.a	1.0284022111445665	0	0	1	1	1	1
233	appetit	1	1.a	0.3813413977622986	3	0	1	1	1	1
234	appetitlig	1	1.a	0.7642358541488647	1	0	1	1	1	1
235	appetitlig	1	1.b	0.8567477166652679	1	0	0	1	1	1
236	appetitlig	1.a	1.b	0.7352519631385803	1	0	1	1	2	0
237	arbejde	1	1.a	0.5618540644645691	0	0	2	1	0	1
238	arbejdsbi	1	1.a	0.7115565240383148	1	0	2	1	1	1
239	arbejdsdag	1	2	0.3103935122489929	2	0	0	0	0	1
240	arbejdsdyr	1	1.a	0.7058724164962769	1	0	1	1	1	1
241	arbejdsplads	1	1.a	0.4418138861656189	1	0	1	1	0	1
242	arbejdsplads	1	2	0.4751032590866089	0	0	2	0	0	1
243	arbejdsplads	1.a	2	0.6279491186141968	0	0	3	0	0	1
244	arbejdstid	1	2	0.42016172409057617	2	0	0	0	0	1
245	arbejdsuge	1	2	0.8266841471195221	2	0	1	0	0	1
246	arena	1	1.a	0.36528825759887695	1	0	0	1	0	0
247	arena	1	1.b	0.6200497448444366	1	0	0	1	1	1
248	arena	1	1.c	0.7367755770683289	2	0	7	1	1	1
249	arena	1.a	1.b	0.5990906953811646	2	0	0	1	1	1
250	arena	1.a	1.c	0.8092942386865616	1	0	7	1	1	1
251	arena	1.b	1.c	0.5979788601398468	1	0	7	1	2	1
252	arkitekt	1	1.a	0.3853154182434082	3	0	2	1	0	0
253	arkitektur	1	2	0.4090672731399536	0	0	3	0	0	1
254	arkiv	1	1.a	0.549664705991745	1	0	0	1	0	1
255	arm	1	1.a	0.4091818332672119	0	0	16	1	0	0
256	arm	1	2	0.37553632259368896	0	0	17	0	0	1
257	arm	1	3	0.35074931383132935	0	0	17	0	0	1
258	arm	1.a	2	0.708012044429779	0	0	1	0	0	1
259	arm	1.a	3	0.7083909511566162	0	0	1	0	0	1
260	arm	2	3	0.21043145656585693	2	0	0	0	0	1
261	arrogant	1	1.a	0.47991621494293213	0	0	7	1	0	0
262	arsenal	1.a	1.b	0.5532787144184113	2	0	2	1	1	1
263	art	1	2	0.37082821130752563	0	0	9	0	0	1
264	artikel	1	2	0.4370081424713135	3	0	2	0	0	1
265	artikel	1	3	0.3809387683868408	0	0	1	0	0	1
266	artikel	2	3	0.6183907985687256	0	0	1	0	0	1
267	artikulere	1	1.a	0.7476696670055389	0	0	2	1	0	0
268	artikulere	1	2	0.7913780808448792	2	0	2	0	0	1
269	artikulere	1.a	2	0.6982922554016113	0	0	4	0	0	1
270	arv	1	1.a	0.8121155053377151	0	0	0	1	0	0
271	arv	1	2	0.3755706548690796	0	0	2	0	0	1
272	arv	1	2.a	0.5926799178123474	0	0	0	0	0	1
273	arv	1	3	0.39180684089660645	0	0	3	0	0	1
274	arv	1.a	2	0.592913955450058	0	0	2	0	0	1
275	arv	1.a	2.a	0.6349267065525055	0	0	0	0	0	1
276	arv	1.a	3	0.7382320165634155	1	0	3	0	0	1
277	arv	2	2.a	0.5668312311172485	0	0	2	1	0	0
278	arv	2	3	0.29531335830688477	0	0	1	0	0	1
279	arv	2.a	3	0.5651137828826904	0	0	3	0	0	1
280	arve	1	1.a	0.5402924120426178	0	0	4	1	0	1
281	arve	1	2	0.47852087020874023	1	0	4	0	0	1
282	arve	1	3	0.576256275177002	0	0	4	0	0	1
283	arve	1.a	2	0.3795430064201355	0	0	0	0	0	1
284	arve	1.a	3	0.6631177365779877	0	0	0	0	0	1
285	arve	2	3	0.5323322415351868	0	0	0	0	0	1
286	arving	1	1.a	0.3936631679534912	2	0	1	1	0	0
287	aske	1	1.a	0.28275203704833984	4	0	4	1	0	1
288	aspekt	1	1.a	0.4222811460494995	0	0	5	1	0	0
289	asyl	1	2	0.4223918318748474	1	0	17	0	0	1
290	atlet	1	2	0.4506528973579407	2	0	2	0	0	1
291	atmosfære	1	1.a	0.37454134225845337	2	0	7	1	0	1
292	atmosfære	1	1.b	0.6272132098674774	0	0	7	1	1	1
293	atmosfære	1	1.c	0.3621540069580078	0	0	7	1	1	1
294	atmosfære	1.a	1.b	0.6479002833366394	0	0	0	1	1	1
295	atmosfære	1.a	1.c	0.4341188669204712	0	0	0	1	1	1
296	atmosfære	1.b	1.c	0.5032710433006287	3	0	0	1	2	0
297	atom	1	1.a	0.5246177613735199	3	0	0	1	1	1
298	automatisk	1	2	0.35949182510375977	0	0	4	0	0	1
299	automatisk	1	3	0.5526590049266815	0	0	0	0	0	0
300	automatisk	2	3	0.4230762720108032	0	0	4	0	0	1
301	autorisere	1	1.a	0.7122453153133392	1	0	5	1	0	0
302	autoritet	1	1.a	0.45163220167160034	0	0	1	1	0	1
303	autoritet	1	2	0.44738292694091797	1	0	1	0	0	1
304	autoritet	1	2.a	0.5469415187835693	0	0	0	0	0	1
305	autoritet	1.a	2	0.5408111214637756	0	0	0	0	0	1
306	autoritet	1.a	2.a	0.43098366260528564	2	0	1	0	0	1
307	autoritet	2	2.a	0.6222656071186066	0	0	1	1	0	1
308	avis	1	1.a	0.4718625545501709	1	0	13	1	0	1
309	bag	1	1.a	0.6148725748062134	0	0	3	1	0	1
310	bagdel	1	1.a	0.6996730268001556	0	0	4	1	0	1
311	bagdel	1	2	0.855016678571701	0	0	2	0	0	1
312	bagdel	1.a	2	0.7389163970947266	0	0	2	0	0	1
313	bage	1	1.a	0.580446869134903	1	0	4	1	0	1
314	bage	1	1.b	0.5267690122127533	1	0	4	1	0	1
315	bage	1	1.c	0.39331597089767456	2	1	1	1	0	1
316	bage	1	2	0.4480748176574707	0	0	1	0	0	1
317	bage	1.a	1.b	0.6573275327682495	2	0	0	1	0	1
318	bage	1.a	1.c	0.47458088397979736	3	0	3	1	0	0
319	bage	1.a	2	0.6961303055286407	0	0	3	0	0	1
320	bage	1.b	1.c	0.5505339801311493	1	0	3	1	0	1
321	bage	1.b	2	0.5374517738819122	0	0	3	0	0	1
322	bage	1.c	2	0.47785037755966187	0	0	0	0	0	1
323	baggrund	1	1.a	0.4616105556488037	0	0	6	1	1	1
324	baggrund	1	2	0.47797614336013794	0	0	9	0	0	1
325	baggrund	1	3	0.4516730308532715	0	0	7	0	0	1
326	baggrund	1.a	2	0.5175296068191528	0	0	3	0	1	1
327	baggrund	1.a	3	0.5705251693725586	0	0	1	0	1	1
328	baggrund	2	3	0.33315038681030273	1	0	2	0	0	1
329	bagside	1	1.a	0.44876301288604736	2	0	0	1	0	1
330	bagside	1	1.b	0.651364654302597	0	0	1	1	1	1
331	bagside	1.a	1.b	0.4634256958961487	0	0	1	1	1	1
332	bakke	1	1.a	0.42441582679748535	2	0	4	1	0	1
333	bakke	1	1	0.4481443166732788	1	0	7	1	0	0
334	bakke	1	2	0.3544379472732544	1	0	6	0	0	0
335	bakke	1	2.a	0.45269066095352173	0	0	5	0	0	1
336	bakke	1.a	1	0.3721255660057068	2	0	11	1	0	1
337	bakke	1.a	2	0.3557029962539673	2	0	10	0	0	1
338	bakke	1.a	2.a	0.3967474102973938	0	0	9	0	0	0
339	bakke	1	2	0.3479735255241394	3	0	1	0	0	0
340	bakke	1	2.a	0.34364956617355347	0	0	2	0	0	1
341	bakke	2	2.a	0.31198883056640625	0	0	1	1	0	1
