	0	1	2	3	4	5	6	7	8	9
0	lemma	bet_1	bet_2	cosine	onto	frame	score	main_sense	figurative	label
84	afvise	1.a	2.a	0.3088456392288208	0	1	1	0	1	1
85	afvise	1.a	2.b	0.20672988891601562	0	0	6	0	0	1
86	afvise	2	2.a	0.45764392614364624	0	0	6	1	1	0
87	afvise	2	2.b	0.276451051235199	0	0	1	1	0	0
88	afvise	2.a	2.b	0.36438876390457153	0	0	7	1	1	0
89	afvisning	1	1.a	0.0952875018119812	0	0	4	1	0	0
90	afvisning	1	2	0.22601592540740967	0	0	2	0	0	1
91	afvisning	1	2.a	0.21951377391815186	0	0	3	0	1	1
92	afvisning	1.a	2	0.2546449303627014	0	0	2	0	0	1
93	afvisning	1.a	2.a	0.1869150996208191	0	0	1	0	1	1
94	afvisning	2	2.a	0.37011510133743286	0	0	1	1	1	0
95	agent	1	2	0.050994813442230225	3	0	1	0	0	1
96	agent	1	2.a	0.050994813442230225	3	0	2	0	0	1
97	agent	1	2.b	0.050994813442230225	3	0	3	0	0	1
98	agent	1	4	0.21030211448669434	0	0	1	0	0	1
99	agent	2	2.a	0	3	0	1	1	0	0
100	agent	2	2.b	0	3	0	2	1	0	0
101	agent	2	4	0.276355504989624	0	0	0	0	0	1
102	agent	2.a	2.b	0	3	0	1	1	0	0
103	agent	2.a	4	0.276355504989624	0	0	1	0	0	1
104	agent	2.b	4	0.276355504989624	0	0	2	0	0	1
105	aggressiv	1	1.a	0.07476317882537842	0	0	0	1	0	0
106	agt	1	2	0.0880323052406311	1	0	1	0	0	1
107	akademi	1	1.a	0	5	0	0	1	0	0
108	akademi	1	2	0.23493093252182007	4	0	2	0	0	1
109	akademi	1.a	2	0.23493093252182007	4	0	2	0	0	1
110	akademisk	1	1.a	0.3403051495552063	0	0	2	1	1	1
111	akavet	1	1.a	0.7832342982292175	0	0	1	1	1	0
112	akkord	1	1.a	0.7571263015270233	0	0	2	1	0	0
113	akkord	1	3	0.8046604096889496	0	0	0	0	0	1
114	akkord	1.a	3	0.8096718937158585	0	0	2	0	0	1
115	akse	1	2	0.3327963352203369	3	0	3	0	0	1
116	akse	1	2.a	0.3327963352203369	3	0	4	0	0	1
117	akse	2	2.a	0	3	0	1	1	0	0
118	akt	1	1.a	0.2094355821609497	0	0	4	1	1	1
119	akt	1	2	0.7852906733751297	0	0	2	0	0	1
120	akt	1	3	0.6516380310058594	4	0	3	0	0	1
121	akt	1	3.a	0.6132990121841431	3	0	3	0	0	1
122	akt	1.a	2	0.8049509078264236	0	0	2	0	1	1
123	akt	1.a	3	0.6675035655498505	0	0	1	0	1	1
124	akt	1.a	3.a	0.6829809248447418	0	0	1	0	1	1
125	akt	2	3	0.5819211900234222	0	0	1	0	0	1
126	akt	2	3.a	0.539828896522522	0	0	1	0	0	1
127	akt	3	3.a	0.4332926273345947	2	0	0	1	0	1
128	aktiv	1	1.a	0.21646374464035034	0	0	12	1	0	0
129	aktiv	1	1.b	0.24293184280395508	0	0	1	1	0	0
130	aktiv	1	1.c	0.13107603788375854	0	0	9	1	0	1
131	aktiv	1.a	1.b	0.4323701858520508	0	0	11	1	0	0
132	aktiv	1.a	1.c	0.2445252537727356	0	0	3	1	0	1
133	aktiv	1.b	1.c	0.2935835123062134	0	0	8	1	0	1
134	aktivitet	1	2	0.22388005256652832	2	0	4	0	0	0
135	aktivitet	1	3	0.46316272020339966	2	0	4	0	0	1
136	aktivitet	2	3	0.3448570966720581	1	0	8	0	0	1
137	akut	1	1.a	0.11716043949127197	0	0	7	1	0	0
138	akvarium	1	1.a	0.46984028816223145	1	0	1	1	0	1
139	alarm	1	1.a	0.5397602021694183	0	0	0	1	0	0
140	alarm	1	2	0.6522172391414642	0	0	5	0	0	1
141	alarm	1	2.a	0.28942590951919556	0	0	0	0	1	1
142	alarm	1.a	2	0.7093553841114044	0	0	5	0	0	1
143	alarm	1.a	2.a	0.37130481004714966	0	0	0	0	1	1
144	alarm	2	2.a	0.6189417243003845	0	0	5	1	1	1
145	album	1	2	0.41384297609329224	1	0	8	0	0	1
146	album	1	3	0.1419621706008911	0	0	1	0	0	0
147	album	2	3	0.30164867639541626	0	0	7	0	0	1
148	alder	1	1.a	0.1923048496246338	2	0	16	1	0	0
149	alder	1	1.b	0.20769792795181274	0	0	13	1	0	0
150	alder	1	2	0.1848319172859192	2	0	20	0	0	1
151	alder	1.a	1.b	0.19566768407821655	0	0	3	1	0	0
152	alder	1.a	2	0.23423415422439575	2	0	4	0	0	1
153	alder	1.b	2	0.22860699892044067	0	0	7	0	0	1
154	alderdom	1	1.a	0.4666743874549866	0	0	5	1	0	0
155	alene	1	1.a	0.08207231760025024	0	0	15	1	0	0
156	alkohol	1	2	0.06001400947570801	2	0	2	0	0	1
157	alkoholfri	1	2	0.7926975786685944	0	0	1	0	0	0
158	alt	1	2	0.2154330015182495	0	0	1	0	0	1
159	alter	1	1.a	0.5472277998924255	0	0	0	1	1	0
160	alter	1	2	0.5472277998924255	2	0	0	0	0	1
161	alter	1.a	2	0	0	0	0	0	1	1
162	aluminium	1	1.a	0.29693764448165894	1	0	1	1	0	1
163	alvor	1	2	0.03522211313247681	2	0	2	0	0	1
164	alvorlig	1	1.a	0.33650434017181396	1	0	17	1	0	1
165	alvorlig	1	2	0.35593241453170776	1	0	17	0	0	1
166	alvorlig	1	3	0.41142737865448	0	0	14	0	0	1
167	alvorlig	1.a	2	0.2456367015838623	1	0	0	0	0	1
168	alvorlig	1.a	3	0.48732542991638184	0	0	3	0	0	1
169	alvorlig	2	3	0.4379681944847107	0	0	3	0	0	0
170	amatør	1	2	0.38354116678237915	2	0	1	0	0	1
171	ambassade	1	1.a	0.1970059871673584	1	0	2	1	0	1
172	ambitiøs	1	1.a	0.3636060357093811	0	0	3	1	0	0
173	amputere	1	1.a	0.5703429877758026	2	0	3	1	1	1
174	analyse	1	2	0.13795864582061768	2	0	11	0	0	1
175	anbefale	1	1.a	0.2899134159088135	0	1	4	1	0	0
176	anbefaling	1	2	0	2	0	4	0	0	1
177	anbringe	1	1.a	0.7257334589958191	1	0	4	1	0	1
178	anbringe	1	1.b	0.3749188780784607	0	0	1	1	1	1
179	anbringe	1	2	0.30165553092956543	4	0	1	0	0	1
180	anbringe	1.a	1.b	0.7134069502353668	0	0	5	1	1	1
181	anbringe	1.a	2	0.7067694067955017	1	0	5	0	0	1
182	anbringe	1.b	2	0.3137609362602234	0	0	0	0	1	1
183	and	1	1.a	0.05789351463317871	2	0	3	1	0	1
184	andel	1	1.a	0.23283874988555908	2	0	1	1	0	1
185	andel	1	2	0.29309070110321045	1	0	1	0	0	1
186	andel	1.a	2	0.20832479000091553	1	0	2	0	0	1
187	anderledes	1	1.a	0.036041080951690674	0	0	8	1	0	0
188	anerkende	1	1.a	0.3533235192298889	0	0	6	1	0	0
189	anerkende	1	1.b	0.29208654165267944	0	0	8	1	0	0
190	anerkende	1	2	0.3003619909286499	0	0	1	0	0	1
191	anerkende	1.a	1.b	0.11873394250869751	0	0	2	1	0	0
192	anerkende	1.a	2	0.5615650415420532	0	0	7	0	0	1
193	anerkende	1.b	2	0.44623637199401855	2	0	9	0	0	1
194	anerkendelse	1	2	0.2430654764175415	2	0	5	0	0	1
195	anerkendelse	1	2.a	0.23916715383529663	0	0	7	0	0	1
196	anerkendelse	2	2.a	0.045438170433044434	0	0	2	1	0	0
197	anke	1	2	0.12724357843399048	4	0	6	0	0	1
198	anklage	1	1.a	0.2422236204147339	0	0	1	1	0	1
199	anklage	1	1.a	0.5755329728126526	0	0	5	1	0	1
200	anledning	1	2	0.11594140529632568	1	0	3	0	0	1
201	anledning	1	2.a	0.17165696620941162	1	0	8	0	0	1
202	anledning	2	2.a	0.160336434841156	1	0	11	1	0	0
203	anmeldelse	1	2	0.6852597594261169	0	0	3	0	0	1
204	anmodning	1	1.a	0.2649228572845459	0	0	6	1	0	0
205	anonym	1	1.a	0.45306479930877686	0	0	9	1	0	0
206	anseelse	1	1.a	0.2225130796432495	0	1	4	1	0	0
207	anspændt	1	1.a	0.7284897863864899	1	0	1	1	0	0
208	anstrengelse	1	1.a	0.8301722258329391	3	0	2	1	0	0
209	ansvarlig	1	2	0.3451986312866211	0	0	12	0	0	1
210	ansvarlig	1	2.a	0.3977537155151367	0	0	13	0	0	1
211	ansvarlig	2	2.a	0.3332250118255615	0	0	1	1	0	0
212	ansætte	1	2	0.20963507890701294	0	0	6	0	0	1
213	ansættelse	1	2	0.24323713779449463	0	0	7	0	0	1
214	ansøgning	1	1.a	0.13873940706253052	0	0	10	1	0	1
215	antagelse	1	2	0.3278787136077881	0	0	1	0	0	1
216	antagelse	1	2.a	0.4623296856880188	0	0	2	0	0	1
217	antagelse	1	3	0.2395724654197693	0	0	2	0	0	1
218	antagelse	2	2.a	0.4550248384475708	0	0	1	1	0	0
219	antagelse	2	3	0.38659948110580444	0	0	1	0	0	1
220	antagelse	2.a	3	0.3489854335784912	0	0	0	0	0	1
221	antal	1	1.a	0.5332860350608826	2	0	23	1	0	0
222	apati	1	1.a	0	1	0	0	1	0	0
223	apparat	1	2	0.5681456029415131	0	0	2	0	0	1
224	apparat	1	2.a	0.4319232106208801	0	0	7	0	0	1
225	apparat	2	2.a	0.5742437839508057	0	0	9	1	0	0
226	appel	1	2	0.2614715099334717	0	0	0	0	0	1
227	appel	1	2.a	0.5165902376174927	0	0	4	0	0	1
228	appel	1	3	0.08920478820800781	0	0	3	0	0	1
229	appel	2	2.a	0.4920039772987366	0	0	4	1	0	0
230	appel	2	3	0.2252904176712036	0	0	3	0	0	1
231	appel	2.a	3	0.44870585203170776	0	0	1	0	0	1
232	appendiks	1	1.a	0.868661418557167	0	0	1	1	1	1
233	appetit	1	1.a	0.21143484115600586	3	0	1	1	1	1
234	appetitlig	1	1.a	1.0357826985418797	1	0	1	1	1	1
235	appetitlig	1	1.b	0.7809965908527374	1	0	0	1	1	1
236	appetitlig	1.a	1.b	1.2142613530158997	1	0	1	1	2	0
237	arbejde	1	1.a	0.19617652893066406	0	0	2	1	0	1
238	arbejdsbi	1	1.a	0.9155226051807404	1	0	2	1	1	1
239	arbejdsdag	1	2	0.5965025424957275	2	0	0	0	0	1
240	arbejdsdyr	1	1.a	0.6926231980323792	1	0	1	1	1	1
241	arbejdsplads	1	1.a	0.5214477181434631	1	0	1	1	0	1
242	arbejdsplads	1	2	0.41855478286743164	0	0	2	0	0	1
243	arbejdsplads	1.a	2	0.6046658158302307	0	0	3	0	0	1
244	arbejdstid	1	2	0.3045312762260437	2	0	0	0	0	1
245	arbejdsuge	1	2	0.4130898714065552	2	0	1	0	0	1
246	arena	1	1.a	0	1	0	0	1	0	0
247	arena	1	1.b	0.38201904296875	1	0	0	1	1	1
248	arena	1	1.c	0.6757342219352722	2	0	7	1	1	1
249	arena	1.a	1.b	0.38201904296875	2	0	0	1	1	1
250	arena	1.a	1.c	0.6757342219352722	1	0	7	1	1	1
251	arena	1.b	1.c	0.623729944229126	1	0	7	1	2	1
252	arkitekt	1	1.a	0	3	0	2	1	0	0
253	arkitektur	1	2	0.4272003769874573	0	0	3	0	0	1
254	arkiv	1	1.a	0.6776199340820312	1	0	0	1	0	1
255	arm	1	1.a	0.2848736643791199	0	0	16	1	0	0
256	arm	1	2	0.28233808279037476	0	0	17	0	0	1
257	arm	1	3	0.5625322461128235	0	0	17	0	0	1
258	arm	1.a	2	0.018953561782836914	0	0	1	0	0	1
259	arm	1.a	3	0.2887451648712158	0	0	1	0	0	1
260	arm	2	3	0.26315492391586304	2	0	0	0	0	1
261	arrogant	1	1.a	0.35166817903518677	0	0	7	1	0	0
262	arsenal	1.a	1.b	0	2	0	2	1	1	1
263	art	1	2	0.3223019242286682	0	0	9	0	0	1
264	artikel	1	2	0.17543625831604004	3	0	2	0	0	1
265	artikel	1	3	0.24821627140045166	0	0	1	0	0	1
266	artikel	2	3	0.31754809617996216	0	0	1	0	0	1
267	artikulere	1	1.a	0.577536404132843	0	0	2	1	0	0
268	artikulere	1	2	0.332302987575531	2	0	2	0	0	1
269	artikulere	1.a	2	0.5117089152336121	0	0	4	0	0	1
270	arv	1	1.a	0.27393120527267456	0	0	0	1	0	0
271	arv	1	2	0.07659000158309937	0	0	2	0	0	1
272	arv	1	2.a	0.16798055171966553	0	0	0	0	0	1
273	arv	1	3	0.2701287269592285	0	0	3	0	0	1
