	0	1	2	3	4	5	6	7	8	9
0	lemma	bet_1	bet_2	cosine	onto	frame	score	main_sense	figurative	label
84	afvise	1.a	2.a	0.3962685465812683	0	1	1	0	1	1
85	afvise	1.a	2.b	0.3933073878288269	0	0	6	0	0	1
86	afvise	2	2.a	0.409213125705719	0	0	6	1	1	0
87	afvise	2	2.b	0.3488849401473999	0	0	1	1	0	0
88	afvise	2.a	2.b	0.5117802023887634	0	0	7	1	1	0
89	afvisning	1	1.a	0.41061198711395264	0	0	4	1	0	0
90	afvisning	1	2	0.3658984899520874	0	0	2	0	0	1
91	afvisning	1	2.a	0.28653132915496826	0	0	3	0	1	1
92	afvisning	1.a	2	0.5369096994400024	0	0	2	0	0	1
93	afvisning	1.a	2.a	0.37580013275146484	0	0	1	0	1	1
94	afvisning	2	2.a	0.4441353678703308	0	0	1	1	1	0
95	agent	1	2	0.36862844228744507	3	0	1	0	0	1
96	agent	1	2.a	0.3510395288467407	3	0	2	0	0	1
97	agent	1	2.b	0.24527490139007568	3	0	3	0	0	1
98	agent	1	4	0.44378435611724854	0	0	1	0	0	1
99	agent	2	2.a	0.2640252709388733	3	0	1	1	0	0
100	agent	2	2.b	0.2783629298210144	3	0	2	1	0	0
101	agent	2	4	0.4041562080383301	0	0	0	0	0	1
102	agent	2.a	2.b	0.38621944189071655	3	0	1	1	0	0
103	agent	2.a	4	0.6159341931343079	0	0	1	0	0	1
104	agent	2.b	4	0.32242798805236816	0	0	2	0	0	1
105	aggressiv	1	1.a	0.19105803966522217	0	0	0	1	0	0
106	agt	1	2	0.6959977447986603	1	0	1	0	0	1
107	akademi	1	1.a	0.29345136880874634	5	0	0	1	0	0
108	akademi	1	2	0.5488486588001251	4	0	2	0	0	1
109	akademi	1.a	2	0.50960373878479	4	0	2	0	0	1
110	akademisk	1	1.a	0.42782747745513916	0	0	2	1	1	1
111	akavet	1	1.a	0.6917276680469513	0	0	1	1	1	0
112	akkord	1	1.a	0.2832825779914856	0	0	2	1	0	0
113	akkord	1	3	0.8019285500049591	0	0	0	0	0	1
114	akkord	1.a	3	0.9130874872207642	0	0	2	0	0	1
115	akse	1	2	0.2650185823440552	3	0	3	0	0	1
116	akse	1	2.a	0.5473056733608246	3	0	4	0	0	1
117	akse	2	2.a	0.4643314480781555	3	0	1	1	0	0
118	akt	1	1.a	0.21091073751449585	0	0	4	1	1	1
119	akt	1	2	0.8396060317754745	0	0	2	0	0	1
120	akt	1	3	0.7411692440509796	4	0	3	0	0	1
121	akt	1	3.a	0.7727121859788895	3	0	3	0	0	1
122	akt	1.a	2	0.8801043704152107	0	0	2	0	1	1
123	akt	1.a	3	0.7612041234970093	0	0	1	0	1	1
124	akt	1.a	3.a	0.8799512386322021	0	0	1	0	1	1
125	akt	2	3	0.6805725991725922	0	0	1	0	0	1
126	akt	2	3.a	0.704686850309372	0	0	1	0	0	1
127	akt	3	3.a	0.5664573311805725	2	0	0	1	0	1
128	aktiv	1	1.a	0.5250032544136047	0	0	12	1	0	0
129	aktiv	1	1.b	0.33814913034439087	0	0	1	1	0	0
130	aktiv	1	1.c	0.3688279986381531	0	0	9	1	0	1
131	aktiv	1.a	1.b	0.4986826777458191	0	0	11	1	0	0
132	aktiv	1.a	1.c	0.412692666053772	0	0	3	1	0	1
133	aktiv	1.b	1.c	0.40035301446914673	0	0	8	1	0	1
134	aktivitet	1	2	0.15117067098617554	2	0	4	0	0	0
135	aktivitet	1	3	0.47277146577835083	2	0	4	0	0	1
136	aktivitet	2	3	0.5136441588401794	1	0	8	0	0	1
137	akut	1	1.a	0.21973419189453125	0	0	7	1	0	0
138	akvarium	1	1.a	0.5887718498706818	1	0	1	1	0	1
139	alarm	1	1.a	0.48658478260040283	0	0	0	1	0	0
140	alarm	1	2	0.48617738485336304	0	0	5	0	0	1
141	alarm	1	2.a	0.4130292534828186	0	0	0	0	1	1
142	alarm	1.a	2	0.5961439311504364	0	0	5	0	0	1
143	alarm	1.a	2.a	0.4623352289199829	0	0	0	0	1	1
144	alarm	2	2.a	0.5812172293663025	0	0	5	1	1	1
145	album	1	2	0.5193377435207367	1	0	8	0	0	1
146	album	1	3	0.5808747708797455	0	0	1	0	0	0
147	album	2	3	0.45131123065948486	0	0	7	0	0	1
148	alder	1	1.a	0.3409109115600586	2	0	16	1	0	0
149	alder	1	1.b	0.23131120204925537	0	0	13	1	0	0
150	alder	1	2	0.23125779628753662	2	0	20	0	0	1
151	alder	1.a	1.b	0.3026537299156189	0	0	3	1	0	0
152	alder	1.a	2	0.35099828243255615	2	0	4	0	0	1
153	alder	1.b	2	0.3408399224281311	0	0	7	0	0	1
154	alderdom	1	1.a	0.6088815033435822	0	0	5	1	0	0
155	alene	1	1.a	0.2617983818054199	0	0	15	1	0	0
156	alkohol	1	2	0.20761477947235107	2	0	2	0	0	1
157	alkoholfri	1	2	0.2830432057380676	0	0	1	0	0	0
158	alt	1	2	0.21122145652770996	0	0	1	0	0	1
159	alter	1	1.a	0.5548945367336273	0	0	0	1	1	0
160	alter	1	2	0.46217334270477295	2	0	0	0	0	1
161	alter	1.a	2	0.3048182725906372	0	0	0	0	1	1
162	aluminium	1	1.a	0.809086412191391	1	0	1	1	0	1
163	alvor	1	2	0.1857149600982666	2	0	2	0	0	1
164	alvorlig	1	1.a	0.3935449719429016	1	0	17	1	0	1
165	alvorlig	1	2	0.3665825128555298	1	0	17	0	0	1
166	alvorlig	1	3	0.3747379779815674	0	0	14	0	0	1
167	alvorlig	1.a	2	0.41790497303009033	1	0	0	0	0	1
168	alvorlig	1.a	3	0.5963990688323975	0	0	3	0	0	1
169	alvorlig	2	3	0.4865489602088928	0	0	3	0	0	0
170	amatør	1	2	0.271547794342041	2	0	1	0	0	1
171	ambassade	1	1.a	0.6877472102642059	1	0	2	1	0	1
172	ambitiøs	1	1.a	0.3630339503288269	0	0	3	1	0	0
173	amputere	1	1.a	0.40053069591522217	2	0	3	1	1	1
174	analyse	1	2	0.31569069623947144	2	0	11	0	0	1
175	anbefale	1	1.a	0.39944958686828613	0	1	4	1	0	0
176	anbefaling	1	2	0.34207993745803833	2	0	4	0	0	1
177	anbringe	1	1.a	0.6322866678237915	1	0	4	1	0	1
178	anbringe	1	1.b	0.4031826853752136	0	0	1	1	1	1
179	anbringe	1	2	0.3859255313873291	4	0	1	0	0	1
180	anbringe	1.a	1.b	0.6614669263362885	0	0	5	1	1	1
181	anbringe	1.a	2	0.4609839916229248	1	0	5	0	0	1
182	anbringe	1.b	2	0.4193795919418335	0	0	0	0	1	1
183	and	1	1.a	0.6556184589862823	2	0	3	1	0	1
184	andel	1	1.a	0.4473661184310913	2	0	1	1	0	1
185	andel	1	2	0.5422746241092682	1	0	1	0	0	1
186	andel	1.a	2	0.49112075567245483	1	0	2	0	0	1
187	anderledes	1	1.a	0.3288586139678955	0	0	8	1	0	0
188	anerkende	1	1.a	0.3371421694755554	0	0	6	1	0	0
189	anerkende	1	1.b	0.44939762353897095	0	0	8	1	0	0
190	anerkende	1	2	0.4655110836029053	0	0	1	0	0	1
191	anerkende	1.a	1.b	0.19814711809158325	0	0	2	1	0	0
192	anerkende	1.a	2	0.636248379945755	0	0	7	0	0	1
193	anerkende	1.b	2	0.561931312084198	2	0	9	0	0	1
194	anerkendelse	1	2	0.3646022081375122	2	0	5	0	0	1
195	anerkendelse	1	2.a	0.3436352014541626	0	0	7	0	0	1
196	anerkendelse	2	2.a	0.17091965675354004	0	0	2	1	0	0
197	anke	1	2	0.17766880989074707	4	0	6	0	0	1
198	anklage	1	1.a	0.44018465280532837	0	0	1	1	0	1
199	anklage	1	1.a	0.4364544749259949	0	0	5	1	0	1
200	anledning	1	2	0.20890432596206665	1	0	3	0	0	1
201	anledning	1	2.a	0.39754313230514526	1	0	8	0	0	1
202	anledning	2	2.a	0.3657572865486145	1	0	11	1	0	0
203	anmeldelse	1	2	0.7024435997009277	0	0	3	0	0	1
204	anmodning	1	1.a	0.21048128604888916	0	0	6	1	0	0
205	anonym	1	1.a	0.4302593469619751	0	0	9	1	0	0
206	anseelse	1	1.a	0.06301647424697876	0	1	4	1	0	0
207	anspændt	1	1.a	0.6758564710617065	1	0	1	1	0	0
208	anstrengelse	1	1.a	0.7396676540374756	3	0	2	1	0	0
209	ansvarlig	1	2	0.26240527629852295	0	0	12	0	0	1
210	ansvarlig	1	2.a	0.5733552575111389	0	0	13	0	0	1
211	ansvarlig	2	2.a	0.5696871280670166	0	0	1	1	0	0
212	ansætte	1	2	0.5132118761539459	0	0	6	0	0	1
213	ansættelse	1	2	0.6830438077449799	0	0	7	0	0	1
214	ansøgning	1	1.a	0.3224414587020874	0	0	10	1	0	1
215	antagelse	1	2	0.6338790655136108	0	0	1	0	0	1
216	antagelse	1	2.a	0.677520215511322	0	0	2	0	0	1
217	antagelse	1	3	0.5894865393638611	0	0	2	0	0	1
218	antagelse	2	2.a	0.6894908845424652	0	0	1	1	0	0
219	antagelse	2	3	0.4242503046989441	0	0	1	0	0	1
220	antagelse	2.a	3	0.8615171760320663	0	0	0	0	0	1
221	antal	1	1.a	0.4497918486595154	2	0	23	1	0	0
222	apati	1	1.a	0.11307352781295776	1	0	0	1	0	0
223	apparat	1	2	0.4796384572982788	0	0	2	0	0	1
224	apparat	1	2.a	0.34024184942245483	0	0	7	0	0	1
225	apparat	2	2.a	0.5294886231422424	0	0	9	1	0	0
226	appel	1	2	0.44154053926467896	0	0	0	0	0	1
227	appel	1	2.a	0.48708945512771606	0	0	4	0	0	1
228	appel	1	3	0.522740513086319	0	0	3	0	0	1
229	appel	2	2.a	0.5415250062942505	0	0	4	1	0	0
230	appel	2	3	0.7840475887060165	0	0	3	0	0	1
231	appel	2.a	3	0.7390575706958771	0	0	1	0	0	1
232	appendiks	1	1.a	0.6832334101200104	0	0	1	1	1	1
233	appetit	1	1.a	0.11759060621261597	3	0	1	1	1	1
234	appetitlig	1	1.a	0.5988336801528931	1	0	1	1	1	1
235	appetitlig	1	1.b	0.9568088687956333	1	0	0	1	1	1
236	appetitlig	1.a	1.b	0.9079889729619026	1	0	1	1	2	0
237	arbejde	1	1.a	0.2517990469932556	0	0	2	1	0	1
238	arbejdsbi	1	1.a	0.8553352952003479	1	0	2	1	1	1
239	arbejdsdag	1	2	0.5051463544368744	2	0	0	0	0	1
240	arbejdsdyr	1	1.a	0.6782037913799286	1	0	1	1	1	1
241	arbejdsplads	1	1.a	0.6446342468261719	1	0	1	1	0	1
242	arbejdsplads	1	2	0.3456653952598572	0	0	2	0	0	1
243	arbejdsplads	1.a	2	0.7127416729927063	0	0	3	0	0	1
244	arbejdstid	1	2	0.3006393313407898	2	0	0	0	0	1
245	arbejdsuge	1	2	0.31320691108703613	2	0	1	0	0	1
246	arena	1	1.a	0.09168589115142822	1	0	0	1	0	0
247	arena	1	1.b	0.5250909924507141	1	0	0	1	1	1
248	arena	1	1.c	0.6977869272232056	2	0	7	1	1	1
249	arena	1.a	1.b	0.5114875435829163	2	0	0	1	1	1
250	arena	1.a	1.c	0.727676272392273	1	0	7	1	1	1
251	arena	1.b	1.c	0.6824524402618408	1	0	7	1	2	1
252	arkitekt	1	1.a	0.3565039038658142	3	0	2	1	0	0
253	arkitektur	1	2	0.330233097076416	0	0	3	0	0	1
254	arkiv	1	1.a	0.6232283115386963	1	0	0	1	0	1
255	arm	1	1.a	0.4153164029121399	0	0	16	1	0	0
256	arm	1	2	0.5708158612251282	0	0	17	0	0	1
257	arm	1	3	0.6762628555297852	0	0	17	0	0	1
258	arm	1.a	2	0.6762014031410217	0	0	1	0	0	1
259	arm	1.a	3	0.49870240688323975	0	0	1	0	0	1
260	arm	2	3	0.6546621918678284	2	0	0	0	0	1
261	arrogant	1	1.a	0.2212277054786682	0	0	7	1	0	0
262	arsenal	1.a	1.b	0.11014622449874878	2	0	2	1	1	1
263	art	1	2	0.4200114607810974	0	0	9	0	0	1
264	artikel	1	2	0.3264979124069214	3	0	2	0	0	1
265	artikel	1	3	0.5722911357879639	0	0	1	0	0	1
266	artikel	2	3	0.711581289768219	0	0	1	0	0	1
267	artikulere	1	1.a	0.6301200985908508	0	0	2	1	0	0
268	artikulere	1	2	0.550744354724884	2	0	2	0	0	1
269	artikulere	1.a	2	0.6141219735145569	0	0	4	0	0	1
270	arv	1	1.a	0.4456694722175598	0	0	0	1	0	0
271	arv	1	2	0.42785024642944336	0	0	2	0	0	1
272	arv	1	2.a	0.5228646099567413	0	0	0	0	0	1
273	arv	1	3	0.3830697536468506	0	0	3	0	0	1
274	arv	1.a	2	0.4263487458229065	0	0	2	0	0	1
275	arv	1.a	2.a	0.3336118459701538	0	0	0	0	0	1
276	arv	1.a	3	0.5842635035514832	1	0	3	0	0	1
277	arv	2	2.a	0.3115784525871277	0	0	2	1	0	0
278	arv	2	3	0.3429672122001648	0	0	1	0	0	1
279	arv	2.a	3	0.5546915829181671	0	0	3	0	0	1
280	arve	1	1.a	0.5448051989078522	0	0	4	1	0	1
281	arve	1	2	0.3320687413215637	1	0	4	0	0	1
282	arve	1	3	0.5713954567909241	0	0	4	0	0	1
283	arve	1.a	2	0.33710581064224243	0	0	0	0	0	1
284	arve	1.a	3	0.6551517844200134	0	0	0	0	0	1
285	arve	2	3	0.5324152410030365	0	0	0	0	0	1
286	arving	1	1.a	0.6056941449642181	2	0	1	1	0	0
287	aske	1	1.a	0.11547768115997314	4	0	4	1	0	1
288	aspekt	1	1.a	0.2633606195449829	0	0	5	1	0	0
289	asyl	1	2	0.42213642597198486	1	0	17	0	0	1
290	atlet	1	2	0.08934235572814941	2	0	2	0	0	1
291	atmosfære	1	1.a	0.38456499576568604	2	0	7	1	0	1
292	atmosfære	1	1.b	0.4329874515533447	0	0	7	1	1	1
293	atmosfære	1	1.c	0.5368273556232452	0	0	7	1	1	1
294	atmosfære	1.a	1.b	0.44020354747772217	0	0	0	1	1	1
295	atmosfære	1.a	1.c	0.4254971742630005	0	0	0	1	1	1
296	atmosfære	1.b	1.c	0.21893322467803955	3	0	0	1	2	0
297	atom	1	1.a	0.4935227036476135	3	0	0	1	1	1
298	automatisk	1	2	0.508161872625351	0	0	4	0	0	1
299	automatisk	1	3	0.630798876285553	0	0	0	0	0	0
300	automatisk	2	3	0.40043193101882935	0	0	4	0	0	1
301	autorisere	1	1.a	0.3126446008682251	1	0	5	1	0	0
302	autoritet	1	1.a	0.3313359022140503	0	0	1	1	0	1
303	autoritet	1	2	0.46756136417388916	1	0	1	0	0	1
304	autoritet	1	2.a	0.4349767565727234	0	0	0	0	0	1
305	autoritet	1.a	2	0.47413623332977295	0	0	0	0	0	1
306	autoritet	1.a	2.a	0.08083045482635498	2	0	1	0	0	1
307	autoritet	2	2.a	0.3549044132232666	0	0	1	1	0	1
308	avis	1	1.a	0.41744357347488403	1	0	13	1	0	1
309	bag	1	1.a	0.6194542050361633	0	0	3	1	0	1
310	bagdel	1	1.a	0.6547054648399353	0	0	4	1	0	1
311	bagdel	1	2	0.8152061998844147	0	0	2	0	0	1
312	bagdel	1.a	2	0.7546594589948654	0	0	2	0	0	1
313	bage	1	1.a	0.21899563074111938	1	0	4	1	0	1
314	bage	1	1.b	0.7440735399723053	1	0	4	1	0	1
315	bage	1	1.c	0.20693427324295044	2	1	1	1	0	1
316	bage	1	2	0.360571026802063	0	0	1	0	0	1
317	bage	1.a	1.b	0.6898042559623718	2	0	0	1	0	1
318	bage	1.a	1.c	0.18177300691604614	3	0	3	1	0	0
319	bage	1.a	2	0.45755094289779663	0	0	3	0	0	1
320	bage	1.b	1.c	0.7557426691055298	1	0	3	1	0	1
321	bage	1.b	2	0.5525210201740265	0	0	3	0	0	1
322	bage	1.c	2	0.41251933574676514	0	0	0	0	0	1
323	baggrund	1	1.a	0.34434205293655396	0	0	6	1	1	1
324	baggrund	1	2	0.43662840127944946	0	0	9	0	0	1
325	baggrund	1	3	0.5682003200054169	0	0	7	0	0	1
326	baggrund	1.a	2	0.44783371686935425	0	0	3	0	1	1
327	baggrund	1.a	3	0.5767163038253784	0	0	1	0	1	1
328	baggrund	2	3	0.4742642641067505	1	0	2	0	0	1
329	bagside	1	1.a	0.21907860040664673	2	0	0	1	0	1
